16
-19.891109223913006	3.9995487616302086
-19.41858976490539	14.96959389894009
-15.604372011993107	17.85528734212383
-5.180946826601684	19.562760253971845
10.373365948472909	19.735342492612403
16.56982665696293	18.4382487114881
18.92327479139746	15.582525661050056
19.930206565953384	0.5769332645307372
19.995346527084195	-16.82451292451976
19.696274491644388	-18.213510840857964
12.907326183508701	-18.95149671312224
-5.156690053451115	-19.850324483036303
-18.27098469418565	-19.910978413500658
-19.231420481375054	-19.697603666127613
-19.79610752604529	-16.598621311069465
-19.891109223913006	3.9995487616302086
